,date,tweet,HASHTAG,count_hashtag
129,2018-10-26,#METOO 专访伊藤诗织：打破日本性侵沉默，我赌的是谁会相信我  @LINK  pic.twitter.com/TDDaIQKvJy,[],0
130,2018-10-25,我现在觉得追诉刘阿訇旧推特是一件有意思的事情。比如去年6月11日刘阿訇曾判断一带一路规模上「上山下乡」级别的，并预言出去的小粉红会变成玛瓦里追随八个大大。现在看来至少一带一路算是完全凉了⋯ 当然最草还是那句：「女人很容易嫁给强奸她的男人」，估计鲁怡麟被强奸了，请鲁怡麟 #Metoo  pic.twitter.com/95oiEzRhNN,[],0
131,2018-10-25,涉嫌 #metoo 商人玩禁制令 最终上议院议员用特权爆 Topshop 老板涉案 | 寰雨胶事录 - 国际新闻  @LINK  台 - 环球地方智慧 世界地方风情 + 广东话真国际胶闻 @LINK …,[],0
132,2018-10-25,最新胶事： 涉嫌 #metoo 商人玩禁制令 最终上议院议员用特权爆 Topshop 老板涉案  @LINK ,[],0
133,2018-10-24,不管怎么说 韩国还敢拍 还能拍  『你没做错 你做的很好』#MeToo  pic.twitter.com/ciuNDh3cQZ,[],0
134,2018-10-24,#寻找岳昕 #lookforyuexin #HumanRights #workers #feminist #metoo #Feminismo 手抄了一份歌词，张悬的玫瑰色的你。祝岳昕早日归来。 pic.twitter.com/0mqvOp2sfj,"['寻找岳昕', 'LOOKFORYUEXIN', 'HUMANRIGHTS', 'WORKERS', 'FEMINIST', 'FEMINISMO']",6
135,2018-10-23,New post in Reki家阁楼上的小书架: 《纽约时报》整理了目前为止因 #metoo 落马者及其继任者名单。大家或许都能找到一些意想不到的名字。有人还记得博客全盛期的 Robert Scoble 吗？   @LINK  @LINK ,[],0
136,2018-10-23,《纽约时报》整理了目前为止因 #metoo 落马者及其继任者名单。大家或许都能找到一些意想不到的名字。有人还记得博客全盛期的 Robert Scoble 吗？   @LINK …,[],0
137,2018-10-23,无法回避的浪潮——中国 #MeToo 调查全记录  @LINK …,[],0
138,2018-10-23,检察官调阅餐厅及汽车旅馆的监视画面，发现女子进出行动自如，并无不省人事状况，因此认为陈男事证不足，处分不起诉。  #MeToo  @LINK …,[],0
139,2018-10-23,长腿女星遭淫片性骚怒报警，恶男被判刑GG了 #AOA @MENTION #雪炫 #Seolhyun #설현 #韩国 #SouthKorea #MeToo  @LINK ,"['AOA', '雪炫', 'SEOLHYUN', '설현', '韩国', 'SOUTHKOREA']",6
140,2018-10-22,曾经在微博上看到有人用日历记录被删除的事，后来这个微博号被我弄丢了。同学说虽然被删，但是大家是有记忆的，终有一天……我说你随便想一个上个月的事，她支支吾吾说不出一个字。感谢端。 无法回避的浪潮——中国 #MeToo 调查全记录  @LINK …,[],0
141,2018-10-22,无法回避的浪潮——中国 #MeToo 调查全记录  @LINK …,[],0
142,2018-10-22,既然是浪潮，就有涨有退。公益界的只是收敛了招摇，霉体界的继续捂著霉变，娱乐界的倒打一耙…那些曾经勇敢发声的人们不知道现在过得好吗 #metoo in China  @LINK …,[],0
143,2018-10-22,无法回避的浪潮——中国 #MeToo 调查全记录  pic.twitter.com/pcuz1g2QPB,[],0
144,2018-10-22,无法回避的浪潮——中国 #MeToo 调查全记录 最后的观点论战太精彩了，只前只看到三土老师反驳刘瑜，没想到后面还有这么多回合  @LINK …,[],0
145,2018-10-22,【#重磅：中国 #Metoo 调查全纪录】在全球 #MeToo 运动之中，中国走了很长的路，却因新闻管制而鲜少为外界所知。#MeToo运动一周年之际，我们邀您一齐，走入这场中国风暴。    @LINK ,"['重磅', 'METOO运动一周年之际']",2
146,2018-10-21,【#重磅：中国 #Metoo 调查全纪录】在全球 #MeToo 运动之中，中国走了很长的路，却因新闻管制而鲜少为外界所知。#MeToo运动一周年之际，我们邀您一齐，走入这场中国风暴。   @LINK ,"['重磅', 'METOO运动一周年之际']",2
147,2018-10-21,在一系列备受瞩目的警察滥用职权案件之后，该案件再次引起对中国警察暴行和执法缺乏透明度的担忧。随着中国经历自己的「#我也是」(#MeToo)运动，许多人也将孙世华的案件视为中国社会中长期针对女性的歧视和暴力的证据。  @LINK  @LINK …,['我也是'],1
148,2018-10-20,佢都可以叫 #metoo ? - metoo 真系不限女人，最近itv 政治编辑柏士顿 Robert Peston 都承认，曾经被女人激烈行为追捕过。 佢系2012年丧妻，曾经有女人似乎对鳏夫有兴趣，不断追求佢，甚至一度跟踪佢。 星期日时报 举报错字：Fb 讯息 – 留言板 Comments comm...  @LINK ,[],0
149,2018-10-20,最新胶事： #metoo 真系得女人可以叫？ITV 资深政治记者实例同你讲唔系咁  @LINK ,[],0
150,2018-10-19,印度外交国务部长被迫辞职，这是印度 #MeToo 最知名人士  @LINK …,[],0
151,2018-10-19,【印度外交国务部长被迫辞职，这是印度 #MeToo 最知名人士】10 月 17 日，印度的 #MeToo 运动爆发了迄今为止影响力最大的事件。印度外交国务部长 Mubashar J  @LINK  pic.twitter.com/1MDXPRnMtO,[],0
152,2018-10-19,"Institutional evils. #metoo in 1931, when Ruth Benedict n Margaret Mead failed the trust of a female student: 是田野险恶，还是人心：谈人类学研究生Henrietta Schmerler（1908-1931）的死亡与污名 |  @LINK  芭乐人类学 @LINK ",[],0
153,2018-10-19,做个标记 #metoo,[],0
154,2018-10-18,性骚扰男生也能吉，先帮苦主挂 #Metoo  @LINK …  @LINK ,[],0
155,2018-10-18,这总结还挺不错的（虽然知道是反讽）。特别是Kavanaugh大法官一案之后，#METOO 用太多都被玩坏了。 不知道民主党还能不能拿到众院。  @LINK …,[],0
156,2018-10-18,厉害！随着 #metoo 运动的深入进行，女性的地位会进一步提高，越来越多的女性进入社会的领导阶层，最终会有女性打破玻璃天花板的！  @LINK …,[],0
157,2018-10-18,厉害！随着 #metoo 运动的深入进行，女性的地位会进一步提高，越来越多的女性进入社会的领导阶层，最终会有女性打破玻璃天花板的！,[],0
158,2018-10-18,旁观者的冷漠，往往才是最锋利的剑！  【「天天被性侵」高层都知！女神卡卡哭了：没有一个人愿意帮我】  @LINK  @MENTION #MeToo  pic.twitter.com/DolQcujgnW,[],0
159,2018-10-17,印度最应该推进 #MeToo 运动，摘掉强奸大国的帽子  @LINK …,[],0
160,2018-10-17,印度最应该推进 #MeToo 运动，摘掉强奸大国的帽子,[],0
161,2018-10-17,真实发生的 #MeToo 的故事，看见性侵幸存者的伤，在同理过程学会与性侵幸存者共处，并成为承接他们的一股力量。   @LINK …,[],0
162,2018-10-17,妮可·基嫚 #NicoleKidman 在与汤姆·克鲁斯(Tom Cruise)离婚17年后，首度披露她个人对这段婚姻的见解。在好莱坞 #MeToo 运动潮流下，基嫚指称，她和克鲁斯结婚，一方面是基于爱情，一方面则是寻求」保护」。  @LINK … pic.twitter.com/7NcffXxthr,['NICOLEKIDMAN'],1
163,2018-10-17,我顶了一个 @MENTION 视频  @LINK  Telford Girls - why not #MeToo,[],0
164,2018-10-17,核心问题是：接下去该做什么？谈、谈、谈--在推特上，地铁里 #MeToo  @LINK ,[],0
165,2018-10-16,这对当年红极一时的好莱坞情侣在2001年离婚。基德曼说，与克鲁斯分开，迫使她「长大」。#metoo  @LINK ,[],0
166,2018-10-16,#郭强奸 雷人语录 「郭某平生不才，强奸事迹世界知名。」 不以为耻，反以为荣。 人品连蚂蚁🐜都不如！ #metoo  @LINK …,['郭强奸'],1
167,2018-10-16,新闻业被男性把持，宝莱坞女演员、女记者用「Twitter」开启印度版「#metoo」  @LINK ,[],0
168,2018-10-16,【一位妈妈发起#HimToo，起因是儿子忌惮约会这事】在 #MeToo 运动的这一年里，许多受到过欺负的女性都得到了声张，大家对性骚扰的问题也越发重视和警惕了起来。但，任何现象过了  @LINK  pic.twitter.com/PzYi8fAIGY,['HIMTOO'],1
169,2018-10-16,#MeToo：被性侵后，我对亲密行为有根生恐惧  @LINK  pic.twitter.com/AEiFP8RPAy,[],0
170,2018-10-14,女律师都被暴力侮辱，何法之有？#metoo,[],0
171,2018-10-14,家乡的月亮，从没有变过。人呢？膨胀得不成样了。 @MENTION #MeToo  pic.twitter.com/O2qVQviT1G,[],0
172,2018-10-14,自爆「#MeToo」 李偲嫣称年幼时遭同母异父兄长性侵虐打  @LINK  pic.twitter.com/fqyvtCoJDv,[],0
173,2018-10-14,自爆「#MeToo」 李偲嫣称年幼时遭同母异父兄长性侵虐打  @LINK  pic.twitter.com/4A6ugkQj4R,[],0
174,2018-10-14,太可恶！慈善团体办女校，竟成创办人性侵乐园 #美国 #USA #American #赖比瑞亚 #Liberia #非洲 #Africa #sexualabuse #morethanme #MacintoshJohnson #KatieMeyler @MENTION @MENTION #metoo  @LINK ,"['美国', 'USA', 'AMERICAN', '赖比瑞亚', 'LIBERIA', '非洲', 'AFRICA', 'SEXUALABUSE', 'MORETHANME', 'MACINTOSHJOHNSON', 'KATIEMEYLER']",11
175,2018-10-14,#佳片推荐 当了妈才知道，全职是错，工作也是错！ 这个时代对女人要求很高。 如果你选择成为一个职场女性，会有人说，你是个糟糕的妈妈； 如果你选择成为一个全职妈妈，又有人会觉得，这不算是一个职业  #女强人 #母亲 #MeToo  pic.twitter.com/LQj9Y4cbD2,"['佳片推荐', '女强人', '母亲']",3
176,2018-10-14,自从 #MeToo 以来，公众对所谓「可接受的」事情的定义发生了变化。超过一半的年轻人表示他们现在更愿意站出来表态反对性侵，其中包括58％的年轻男性。对米兔有所了解的群体中有69％的人重新思考了性暴力的含义，而对米兔不大了解的群体中只有46％的人的思想发生了转变。,[],0
177,2018-10-14,因为 #MeToo ，公众，尤其是男性，对性骚扰的态度发生了「重大转变」。他们发现，以往可能不会被注意到的异常现象，现在反而不会被人忽视，特别是有年轻人参与其中的场合。 @LINK …,[],0
178,2018-10-14,【港闻】李偲嫣今（14日）在记者会上表示，童年时遭同母异父的兄长性侵，在她小六至中二期间，多次拍打其发育中的胸部和拉扯其胸围。李偲嫣称将会报警，并宣布与兄长脱离关系。 . . #李偲嫣 #metoo #hk #HongKong #HK01 #香港01 @LINK ,"['李偲嫣', 'HK', 'HONGKONG', 'HK01', '香港01']",5
179,2018-10-13,这消息在右派那里炸锅了，说是因为女权运动 #metoo 引起，WTF🤣,[],0
180,2018-10-13,郭文贵直播中，亲口承认，#郭文贵关了马蕊一年 可怜的马蕊，#metoo 郭文贵下地狱吧 接下来郭文贵会怎样表演 亲爱的推友们，投票啦 投票后，搬凳子看表演！ #郭文贵末日 不远了吧,"['郭文贵关了马蕊一年', '郭文贵末日']",2
181,2018-10-12,花花公子俱乐部 已经消失32年的 #花花公子俱乐部，最近在纽约重新开张，当然招牌的 #兔女郎👯‍♀ 也重现其中。不过，由于全球掀起反性侵反性骚「#MeToo」运动，提倡两性平等，因此花花公子俱乐部卷土重来，也招来不少批评。  @LINK …,"['花花公子俱乐部', '兔女郎']",2
182,2018-10-12,我被男朋友白睡了几年，突然就把我甩了，好痛苦 #metoo #everywoman #believewomen #yesallwomen 🇨🇳,"['EVERYWOMAN', 'BELIEVEWOMEN', 'YESALLWOMEN']",3
183,2018-10-11,还不跟捏死个蚂蚁一样！ 敲过的诈都给我吐出来！  #metoo #末日 @LINK …,['末日'],1
184,2018-10-11,又要罚款？ 郭文鬼不带怕的！ 大不了继续骗那群蚂蚁，总有傻子上赶着送肉！ 大不了买精救国，世界上最大的印钞机不是盖的。 #MeToo #郭文鬼末日 @LINK …,['郭文鬼末日'],1
185,2018-10-11,「对男人，这真是个『恐怖』的时代，要弄清是强奸，还是对她好」。🤷‍♀️ #MeToo #VoteBlue @LINK …,['VOTEBLUE'],1
186,2018-10-11,#MeToo 终于到印度了？  @LINK …,[],0
187,2018-10-10,真实发生的 #MeToo 的故事，看见性侵幸存者的伤，在同理过程学会与性侵幸存者共处，并成为承接他们的一股力量。   @LINK …,[],0
188,2018-10-10,我还以为米兔 #Metoo 运动是个自发的女性觉醒反抗性侵的活动，没想到还有组织，还有领导人！性质和文革领导小组差不多吧？  @LINK …,[],0
189,2018-10-10,很有意思的故事，她的儿子们处理的也很好。没有刻意分左右，没有站队优先，用善意化解冲突。对讽刺也一笑了之，顺带表达对 #METOO 的支持，赞👍,[],0
190,2018-10-10,#metoo tag 后面会有图像诶,[],0
191,2018-10-10,还以为您老要 #Metoo 谁把您雷普了（错乱,[],0
192,2018-10-09,人家这叫防止性骚扰好不好：#metoo,[],0
193,2018-10-09,"另一层次的保险，完全不同的概念。趋吉避凶，防范未然。不仅仅是事后弥补和救援善后 pursue good fortune and avoid disaster,Take precautions.Not only to make up for and repair aftermath #MeTooIndia #MetooIndia #MeToo  pic.twitter.com/eIWLjSzLJo","['METOOINDIA', 'METOOINDIA']",2
194,2018-10-08,这次诺贝尔和平奖送出的讯息是，所有遭受性侵的女性都应得到正义，而且不应迟到太久。它颁发的时机，正是性暴力和性骚扰因 #MeToo 运动而在全球获得应有关注之际。对 #美国 而言特别讽刺，因为对一位最高法院提名人的性侵控诉并未得到美国官员的适当调查。 @LINK  @MENTION pic.twitter.com/XIZFfSGyjl,['美国'],1
195,2018-10-08,疑涉性骚扰台女翻译，巴拉圭官员请辞获准 #Paraguay #巴拉圭 #JulianAVega #resign #性骚扰 #sexualharassment #外交部 @MENTION #대만 #台湾 #Taiwan #台湾 #MeToo  @LINK ,"['PARAGUAY', '巴拉圭', 'JULIANAVEGA', 'RESIGN', '性骚扰', 'SEXUALHARASSMENT', '外交部', '대만', '台湾', 'TAIWAN', '台湾']",11
196,2018-10-08,我不知道为啥您对那个有性侵嫌疑的大法官候选人有如此成见。现代法律的基础就是疑罪从无，首先性侵嫌疑会影响他的法律专业能力与法律中立么？其次性侵嫌疑未证明之前是否应考虑疑罪从无？而且候选人支持这个大法官也只能表明他的法律或政治倾向而非表明他默许性侵吧？ #metoo 已经是现代版witchhunt了,[],0
197,2018-10-07,佛罗里达一女性借口为宠物诊病冷静通过宠物医院工作人员报警抓获携枪家暴男友… @LINK … #MeToo in US,[],0
198,2018-10-07,布雷特·卡瓦诺法官以史上最为微弱的优势，获得美国最高法院的提名确认，这让美国三权分立中的司法机构落入保守派的掌控。 随着对其性行为不检的指控引发对「#MeToo 运动和白人特权的愤怒，两党围绕着他晋升的斗争也有所扩大，这一冲突极大损害了最高法院的形象。 更多早报内容： @LINK ,[],0
